lon,lat,speed,timestamp,course,mmsi,source_port,dest_port
104.12760,1.32173,0.1 Knots,2022-09-25 01:20,250,533130976,singapore,MY PGR
3.20033,41.62862,12.2 Knots,2022-09-24 11:39,214.9,229674000,france,france
100.57907,13.55256,11.1 Knots,2022-09-18 06:14,135,370388000,thailand,thailand
125.60849,34.96663,11.6 Knots,2022-09-08 14:44,186.3,636021775,korea,japan
-5.42724,36.16101,-1,2022-09-25 02:00,196,224030000,morocco,spain
3.56530,52.45643,12.3 Knots,2022-09-25 01:05,250.7,248280000,netherlands,belgium
104.13761,1.25921,9.1 Knots,2022-08-20 08:39,82.9,574003650,vietnam,E.OPL
3.73477,58.39291,9.5 Knots,2022-09-20 03:23,289.7,229692000,denmark,iceland
-15.02620,28.07139,13 Knots,2022-09-25 02:09,199.2,248054000,portugal,guinea-bissau
23.51403,36.83598,13.4 Knots,2022-09-24 01:53,210.6,248315000,romania,netherlands
34.68862,36.51620,6.3 Knots,2022-09-25 02:09,5.7,215033000,turkey,turkey
31.75309,31.62306,0.1 Knots,2022-09-12 18:52,326,215486000,egypt,egypt
2.61368,51.31827,-1,2022-09-25 02:07,316,215194000,morocco,belgium
29.82262,45.06868,-1,2022-09-17 19:10,227,248095000,turkey,UAIZM
125.52587,36.83612,12.8 Knots,2022-09-21 12:14,300.4,441799000,korea,china
0.76915,50.35871,10.8 Knots,2022-09-25 02:01,49,244024000,france,sweden
104.08638,1.24323,11.3 Knots,2022-09-25 01:43,83,352001745,uae,DONG NAI VIETNAM
2.37053,51.61360,14 Knots,2022-09-25 02:09,42.4,215402000,france,germany
-2.06677,47.30547,-1,2022-09-25 01:38,68,215683000,spain,france
-6.68060,36.17618,9.7 Knots,2022-09-25 01:58,355.5,215496000,spain,spain
-17.27035,14.54049,-1,2022-09-25 02:09,129,538006684,senegal,DAKAR
104.20370,1.07215,2.3 Knots,2022-09-12 18:16,120,525008040,indonesia,indonesia
56.46119,25.29845,-1,2022-09-25 02:05,---,352001108,iraq,uae
15.50455,38.69100,12.6 Knots,2022-09-24 11:28,337.5,215552000,spain,italy
125.96993,36.79455,11.4 Knots,2022-09-23 21:37,237,440116410,korea,korea
125.98177,36.74300,10.2 Knots,2022-09-25 02:08,36,441587000,korea,korea
129.15110,34.91837,10.5 Knots,2022-09-23 16:59,229,441181000,korea,korea
104.04423,1.23972,14.7 Knots,2022-09-18 17:20,80,352001238,malaysia,MY LBN
19.97292,32.13898,-1,2022-09-18 00:32,66,577463000,cyprus,libya
33.34237,34.70587,-1,2022-09-25 02:06,60,212422000,israel,cyprus
103.69340,1.28005,-1,2022-09-25 02:07,224,566165509,singapore,singapore
129.22317,35.11902,11.7 Knots,2022-09-22 09:41,61,440016180,korea,korea
56.36653,25.18378,-1,2022-09-25 02:05,119,325243000,uae,uae
17.63646,-33.85447,9.9 Knots,2021-07-07 19:41,335.3,248582000,namibia,south-africa
-18.65709,8.79168,9 Knots,2021-05-30 02:24,135.9,215338000,ivory-coast,FOR ORDER
-61.58150,10.78251,10 Knots,2021-09-28 01:59,72.7,351007000,guyana,suriname
18.44915,-33.82654,0.3 Knots,2022-09-25 02:08,268,325366000,south-africa,CAPE TOWN
56.49885,25.33713,0.1 Knots,2022-09-25 02:07,77,403096001,uae,AL JUBAIL/KSA
-5.39601,36.11626,8.8 Knots,2022-09-25 02:09,170.3,215928000,spain,morocco
56.47049,25.35565,-1,2022-09-25 02:08,97,325847000,qatar,KH0RFAKKAN
103.48100,1.22357,9.8 Knots,2022-09-23 04:49,282.1,636016937,malaysia,malaysia
-18.18522,11.54583,8.2 Knots,2021-11-10 10:57,332.6,355526000,cameroon,ESLPA
28.81511,44.11669,-1,2022-09-25 02:07,147,538003488,romania,RO CND
-9.95932,39.83438,9 Knots,2022-09-24 11:15,358.8,210254000,spain,belgium
115.52267,-8.51563,1.2 Knots,2022-09-21 04:31,76,525008118,indonesia,indonesia
-5.40036,36.17712,-1,2022-09-25 02:07,84,247373800,morocco,spain
4.36583,51.25368,-1,2022-09-25 02:05,91,247373700,united-kingdom,belgium
-7.25319,36.39254,12.3 Knots,2022-09-25 00:51,209.9,247162900,spain,MA EUN
113.07093,-6.78147,9.9 Knots,2022-09-24 21:40,70.5,525008099,indonesia,indonesia
113.80381,22.28393,10.9 Knots,2022-09-24 11:46,168.8,413368000,singapore,SGP PEBGC
114.10132,22.13358,12.3 Knots,2022-09-11 03:15,200.8,413369000,china,thailand
-0.08376,49.47145,0.3 Knots,2022-09-25 02:08,62,371078000,belgium,france
-5.66330,54.88636,9.8 Knots,2022-09-24 19:05,358.6,356503000,united-kingdom,norway
23.10082,37.90972,-1,2022-09-25 02:08,301,371737000,morocco,greece
14.84030,35.94253,-1,2022-09-20 04:32,301,356502000,algeria,malta
120.32653,22.56062,-1,2022-09-25 02:06,50,416460000,taiwan,taiwan
18.55283,54.52674,-1,2022-09-25 01:59,83,249502000,netherlands,poland
121.71857,25.72102,9.7 Knots,2022-09-25 00:00,44,371896000,singapore,YOS_KR
120.29088,22.59474,-1,2022-09-25 02:07,150,353568000,taiwan,taiwan
113.95858,22.12235,10.3 Knots,2022-09-25 01:43,252,441939000,malaysia,SANGHAI-CN
104.12080,1.27097,8.8 Knots,2022-09-17 03:19,114,525400301,malaysia,MY PGU
29.85641,31.16506,-1,2022-09-24 17:16,333,215712000,turkey,egypt
26.55001,60.02278,10.9 Knots,2022-09-25 02:09,253.8,249374000,russia,FOR ORDERS
103.63213,1.17380,8.3 Knots,2021-09-12 05:58,267,544106120,taiwan,CTG
100.56265,4.17543,-1,2022-09-16 04:48,117,533060900,malaysia,MY MLK
116.13730,6.28613,12.6 Knots,2022-09-23 03:54,27,533061100,malaysia,malaysia
103.40325,1.24800,11.8 Knots,2022-09-23 12:01,308,533061200,malaysia,IN BUD
77.38097,7.53528,12.4 Knots,2022-09-24 22:45,129.2,518100887,uae,bangladesh
56.36962,25.35582,-1,2022-09-25 02:06,149,518100890,uae,uae
56.96975,24.68056,7.7 Knots,2022-09-16 19:41,104.5,518100958,uae,oman
133.93470,42.22739,12.8 Knots,2022-09-23 06:44,199.3,477630200,korea,korea
-80.58631,-3.41481,0.2 Knots,2018-06-05 23:18,---,760000600,Unknown,Unknown
140.14855,34.61469,10.6 Knots,2022-09-21 23:19,239,374613000,japan,SG_SIN PGBG
103.65508,1.18375,13.7 Knots,2022-09-22 15:31,283.9,352596000,japan,indonesia
112.66215,-7.15061,-1,2022-09-25 02:08,159,525101819,indonesia,indonesia
103.49741,1.09700,10 Knots,2022-09-07 16:54,309,525201830,indonesia,BALIKPAPAN
104.17750,1.27172,12.6 Knots,2022-09-24 17:56,84.5,351169000,malaysia,HIGH SEAS EAST
129.27028,35.05010,12.7 Knots,2022-09-21 02:26,24,440306000,thailand,korea
-79.45533,8.44863,11 Knots,2021-09-02 00:25,178.5,518100282,usa,HIGH SEA
100.57515,13.57120,-1,2022-09-25 00:29,---,567389000,thailand,thailand
100.61940,13.49080,9.2 Knots,2022-09-23 02:06,211,563021700,thailand,MY LBU
100.40901,-1.06742,-1,2021-11-06 05:54,284,525008064,indonesia,PADANG TL.KABUNG
77.15092,7.65850,11.9 Knots,2022-09-22 20:08,130,352001780,uae,indonesia
120.82669,27.35441,13.1 Knots,2022-07-26 06:51,35.8,413527340,china,Unknown
125.94867,36.05890,-1,2022-09-18 04:09,4,441943000,malaysia,SHELTER TO KR SEA
56.46347,25.14590,-1,2022-09-25 02:09,255,325946000,uae,FUJAIRAH
118.71644,38.79024,9.7 Knots,2022-09-24 01:03,101.4,412470820,china,china
57.29367,24.88808,10.6 Knots,2022-09-19 23:33,109,563061200,uae,FUJAIRAH UAE
122.06972,30.28751,-1,2021-07-13 20:06,---,413602000,Unknown,HAIZHOU SHIPYARD
120.44914,32.03148,11.9 Knots,2022-09-12 06:04,81.9,413464380,china,china
120.34801,31.98347,9.2 Knots,2022-09-18 09:19,46.6,413313730,china,china
-56.05842,-35.04202,0.2 Knots,2022-09-20 12:23,243,770576479,uruguay,MONTEVIDEO
103.73863,1.27028,-1,2022-09-24 22:51,47,565214000,thailand,singapore
119.46938,24.92129,8.2 Knots,2021-05-23 05:40,43.8,412473490,Unknown,china
114.70048,22.26314,10.9 Knots,2022-09-23 05:01,63.5,412470830,china,ZHCU SHAN
114.49478,22.11209,9.9 Knots,2022-09-22 01:35,87.8,413466780,china,china
104.16231,1.09970,0.3 Knots,2022-09-15 16:06,25,525003175,indonesia,TANJUNG UBAN
120.91596,27.03834,9.8 Knots,2022-09-18 21:22,216.8,413221420,china,china
39.15215,21.48458,-1,2022-09-25 01:56,261,403070000,saudi-arabia,saudi-arabia
56.48191,25.23976,-1,2022-09-25 02:09,85,325307000,uae,UAE FUJAIRAH
126.11179,31.92005,12.7 Knots,2022-08-22 12:08,28.7,441557000,china,KR ULSAN
121.72252,30.29957,0.1 Knots,2022-08-23 07:10,326,413464980,india,ZHOU SHAN
57.35605,25.16376,8.7 Knots,2021-11-28 09:03,106,620310000,uae,GADANI
120.06287,22.30445,10.2 Knots,2022-03-07 20:52,157.2,374740000,,HIGH SEA
-5.39451,36.17767,-1,2022-09-25 02:06,262,215498000,spain,spain
56.53000,25.24436,0.2 Knots,2022-09-25 02:09,208,563243000,uae,uae
142.20614,45.84419,13 Knots,2022-09-22 15:08,259.2,477664300,russia,KR ULSAN
122.02205,30.16774,-1,2021-09-03 06:23,---,413601000,Unknown,ZHOU SHAN
119.98270,31.99844,6 Knots,2022-09-24 05:45,315.1,413470050,china,china
103.66864,1.18160,9.3 Knots,2021-09-12 05:07,307.3,341210000,Unknown,KAOH TW
120.78915,24.83018,9 Knots,2022-04-08 13:05,210.3,667001972,taiwan,JP-HIGHSEA
55.28430,26.32370,10 Knots,2022-09-24 14:45,258.2,518998388,uae,KAZ  IRAQ
120.21962,22.58467,0.8 Knots,2022-09-12 09:39,---,667001683,taiwan,KAOHSIUNG
29.77156,45.03455,0.1 Knots,2022-09-15 01:05,217,271049599,turkey,TR MER &gt; UA IZM
120.23049,22.54837,8.3 Knots,2020-11-14 13:21,164.7,373247000,taiwan,HIGH SEA
103.66460,1.17816,8.2 Knots,2022-08-08 07:30,302.2,352542000,indonesia,malaysia
103.69300,1.19212,-1,2022-09-25 01:51,290,354866000,singapore,SG SIN
120.47728,24.69803,11.8 Knots,2022-09-24 20:06,211,441898000,singapore,KR YEOSU
8.44650,44.27268,0.1 Knots,2022-09-24 13:41,63,257635000,spain,italy
116.92778,-1.53138,11 Knots,2022-09-24 09:25,190,525023203,indonesia,indonesia
57.14329,25.66352,7.2 Knots,2021-09-10 13:11,145.5,542614110,Unknown,BHAVNAGAR
125.69141,36.92158,11.9 Knots,2022-09-21 12:01,282.4,636016112,korea,china
77.14631,7.66673,10.1 Knots,2022-09-14 20:27,138.5,419559000,india,india
103.84132,1.26506,-1,2022-09-25 02:08,311,563067200,singapore,singapore
103.74868,1.18301,-1,2022-09-25 02:04,337,563059500,singapore,singapore
103.75043,1.23883,-1,2022-09-25 01:25,83,563066100,singapore,singapore
103.79278,1.26591,-1,2022-09-25 02:08,30,563056100,singapore,singapore
103.75249,1.28779,0.9 Knots,2022-09-24 22:31,69,563056400,singapore,singapore
103.75368,1.27776,0.1 Knots,2022-09-25 01:53,302,563046300,singapore,singapore
57.14032,25.66916,11.2 Knots,2022-06-02 02:29,144.2,341459000,uae,Unknown
8.63715,42.87547,12.2 Knots,2022-09-24 16:31,223.4,218533000,spain,spain
57.23631,25.04454,6 Knots,2022-09-22 19:01,112.8,511100199,uae,egypt
152.69664,-32.91173,12.1 Knots,2022-09-11 13:08,40.9,636093035,australia,korea
140.25937,34.42441,8.8 Knots,2022-09-24 08:26,177.3,636091772,korea,JP KWS
91.66422,22.31142,12.4 Knots,2022-09-23 14:17,2,417222406,sri-lanka,bangladesh
-2.89404,36.27062,13.4 Knots,2022-09-25 02:09,82.2,255805340,netherlands,spain
2.97025,51.85740,9.7 Knots,2022-09-25 02:09,91.6,255805250,united-kingdom,belgium
8.82734,44.42159,-1,2022-09-25 02:00,183,255805370,spain,italy
91.71167,22.19528,8.5 Knots,2022-09-18 13:59,233.7,567587000,bangladesh,CHITTAGING.BANGLADEH
91.72310,22.19544,-1,2022-09-24 23:05,345,351424000,bangladesh,bangladesh
1.24429,41.07803,0.1 Knots,2022-09-25 02:07,77,236623000,sweden,spain
23.05064,37.90377,0.1 Knots,2022-09-25 02:06,317,247296800,italy,greece
23.04997,37.90784,-1,2022-09-25 02:09,324,236111758,egypt,greece
17.29478,38.71399,12 Knots,2022-09-24 21:30,46.8,236594000,spain,FOR ORDERS
120.28691,31.95117,14.1 Knots,2022-09-20 02:44,68.3,636091189,china,MY KET
23.62403,36.63688,14.8 Knots,2022-09-21 15:54,209.3,211307550,turkey,italy
103.88987,1.21407,9.7 Knots,2022-09-06 09:39,247,511100565,Unknown,Unknown
31.08019,-29.84204,8.2 Knots,2022-09-20 08:43,223.4,356166000,south-africa,south-africa
11.70246,57.58916,-1,2022-09-25 02:08,176,266436000,norway,sweden
123.94842,35.93717,13.5 Knots,2022-09-18 09:46,249,355662000,korea,&gt;CN DJK
119.68244,25.23990,0.1 Knots,2022-09-19 14:49,36,413472910,taiwan,ZHOU SHAN
120.48259,26.61701,12.1 Knots,2022-09-17 13:27,28.5,413474270,china,ZHOU SHAN
91.65990,22.14469,7.5 Knots,2022-09-20 08:35,170.2,567564000,bangladesh,india
28.68287,44.34147,-1,2022-09-25 02:08,183,373028000,romania,romania
-17.76044,14.77102,14.2 Knots,2022-09-23 03:51,2.2,373115000,united-kingdom,FOR ORDERS
120.67693,24.70881,11.2 Knots,2022-09-15 18:22,210.3,352448000,china,taiwan
-17.54550,14.39318,14.1 Knots,2022-09-11 06:23,171.2,357751000,united-kingdom,mauritania
29.18723,44.05529,13.7 Knots,2022-09-22 09:27,116.8,351221000,romania,georgia
-17.34804,14.66916,0.1 Knots,2022-09-25 02:07,191,374075000,united-kingdom,FOR ORDERS
-5.69115,35.90050,13.9 Knots,2022-09-25 01:58,90.5,538006688,united-kingdom,spain
103.40532,1.25516,9.8 Knots,2022-03-29 10:43,316.1,667001395,Unknown,bangladesh
4.97962,43.30554,11.6 Knots,2022-09-24 10:33,169.7,215835000,france,morocco
-18.45883,13.58138,13.8 Knots,2021-06-30 15:03,177.5,538007915,gabon,ESLPA
14.32970,36.75317,11.3 Knots,2022-09-25 02:09,116.4,247318400,morocco,italy
-60.22387,-3.27540,11.5 Knots,2022-09-24 12:08,317,563130500,brazil,brazil
29.85503,31.16335,-1,2022-09-24 17:33,329,351259000,egypt,egypt
26.38173,40.19222,10.8 Knots,2022-09-25 02:09,195,626231000,Unknown,greece
3.37651,52.13742,9.6 Knots,2022-09-25 01:45,190.6,244790522,germany,belgium
21.12519,55.70093,-1,2022-09-25 02:01,331,245286000,germany,lithuania
-1.20907,54.77453,-1,2022-09-25 01:59,319,244790523,netherlands,united-kingdom
129.04469,35.05333,0.4 Knots,2021-07-27 12:28,75,457112000,taiwan,korea
30.73442,46.49787,-1,2022-09-24 15:51,248,249446000,turkey,ukraine
104.19425,1.25518,9.4 Knots,2022-09-24 00:27,82.2,621819052,india,CJK CN
103.70316,1.18579,2.6 Knots,2022-09-25 02:08,334,341575000,china,SINGAPORE
91.74399,22.21572,0.1 Knots,2022-08-04 06:48,155,667002007,taiwan,KAOHSIUNG TO BANGLAD
4.25630,51.26085,-1,2022-09-25 02:09,28,244961000,belgium,belgium
0.51633,50.60818,14.4 Knots,2022-09-25 02:09,253,248888000,belgium,turkey
-5.40247,36.17617,-1,2022-09-25 02:09,246,244363000,italy,spain
-2.17564,36.37553,14.8 Knots,2022-09-24 20:07,53.9,245958000,spain,spain
55.04553,25.35025,-1,2022-09-25 02:09,242,564600000,saudi-arabia,DUBAI
12.95607,-8.85805,10.7 Knots,2020-06-02 13:32,239,312008000,angola,angola
-94.73229,29.34490,10.4 Knots,2022-08-26 20:34,87.3,308652000,usa,belize
12.98387,55.26032,11.6 Knots,2022-09-25 02:09,273,249803000,poland,sweden
104.27023,1.28193,7.4 Knots,2021-12-09 15:09,81,564218000,malaysia,Unknown
7.27665,42.83522,5.5 Knots,2022-09-24 15:51,257.8,228366800,france,france
2.18561,41.32650,0.1 Knots,2022-09-25 02:07,23,228372600,france,spain
18.10450,40.63417,0.3 Knots,2022-09-25 00:46,174,247231000,italy,italy
-15.25452,27.64628,12.6 Knots,2022-09-09 16:23,202.1,538004308,spain,mauritania
141.66885,41.62023,10.3 Knots,2022-09-15 21:13,88.9,273326750,russia,Unknown
6.17189,62.86590,11.5 Knots,2022-09-25 02:09,60.7,538002583,denmark,DKAAR&gt;NOTBO
4.37441,51.25349,4.4 Knots,2022-09-25 02:09,280,271043776,finland,belgium
126.31778,37.02462,0.2 Knots,2022-09-25 02:05,291,440503100,korea,DSN/KR
126.40445,37.02268,-1,2022-09-25 02:08,291,440232000,korea,korea
103.60805,1.15763,2.6 Knots,2022-06-24 15:26,119,567575000,malaysia,EOPL
91.78103,22.16105,0.1 Knots,2022-09-24 23:19,338,405000344,bangladesh,bangladesh
91.78596,22.14048,0.4 Knots,2022-09-23 00:58,262,356210000,bangladesh,CTG BD
48.09052,30.03321,14.4 Knots,2022-09-24 23:13,82.4,256942000,malaysia,uae
104.17120,1.31620,5.4 Knots,2022-09-25 01:23,185,351344000,malaysia,malaysia
103.48122,1.25430,3 Knots,2022-09-25 00:39,323,564892000,singapore,malaysia
139.64283,35.46850,-1,2022-09-25 02:07,68,338164000,japan,japan
57.06652,24.72887,0.1 Knots,2022-09-25 02:09,58,417222395,sri-lanka,oman
113.80935,22.25935,14.5 Knots,2022-09-24 06:56,168.1,413308180,china,BASUO
120.65714,24.91085,12.6 Knots,2022-09-18 10:43,217.9,370170000,korea,KR PUS P/S
103.94150,1.00788,-1,2022-09-10 01:53,---,352001713,korea,BATAM-INDONESIA
104.02529,1.24242,10.2 Knots,2022-08-27 12:50,84.1,518100962,uae,fiji
128.98072,34.83380,10.4 Knots,2022-09-23 19:28,213.9,440305640,korea,YSU
113.80377,22.28954,12.3 Knots,2022-09-18 07:02,170.2,413317130,Unknown,BASUO
56.36671,25.35212,-1,2022-09-25 02:08,152,356634000,bangladesh,uae
23.60654,38.43051,0.1 Knots,2022-09-24 02:35,106,636015108,italy,greece
116.96084,-1.32905,0.1 Knots,2022-09-21 17:01,---,525700851,indonesia,indonesia
103.99473,1.29957,0.1 Knots,2022-09-25 02:09,---,563059400,singapore,singapore
135.32128,34.42967,-1,2022-09-23 23:14,309,370637000,japan,japan
103.63640,1.19483,10.6 Knots,2022-08-01 03:36,293,312760000,bangladesh,malaysia
104.00918,1.24087,13.2 Knots,2022-09-18 23:04,84.4,636015107,singapore,KN SIH
55.91427,26.23828,10.3 Knots,2021-07-19 23:54,40,341178000,Unknown,BHAVNAGAR
-17.55145,14.26568,15.1 Knots,2022-09-20 14:02,200.3,354094000,united-kingdom,FORORDERS
57.28057,24.83656,12.2 Knots,2022-09-24 06:14,114.2,255802980,france,sudan
57.03464,25.07862,11.2 Knots,2022-07-04 11:15,114.9,255802590,Unknown,MV MLE
133.36241,42.44583,9.2 Knots,2022-09-14 22:16,79,273299020,russia,OME
133.83338,42.72472,9.3 Knots,2022-07-26 08:18,62.7,273215290,russia,russia
104.19856,1.27866,10.5 Knots,2022-09-12 13:47,160.8,636020070,malaysia,MYPGG
9.37639,38.80560,0.8 Knots,2022-09-15 16:31,221,565507000,italy,IT PFX
-55.03378,-2.23923,12.8 Knots,2022-09-25 01:43,95,563007400,brazil,brazil
0.57585,50.61174,11 Knots,2022-09-24 20:07,249.8,566017000,netherlands,portugal
104.33558,1.29316,12.3 Knots,2022-09-24 10:08,67.6,565452000,malaysia,indonesia
103.64715,1.18212,12.4 Knots,2022-09-13 00:54,290,565453000,china,KUALA TANJUNG
103.94437,1.22112,14 Knots,2022-09-25 02:09,69,374890000,singapore,EOPL
29.29442,41.41875,3.1 Knots,2022-09-25 02:09,234,636021677,russia,turkey
112.70724,-6.96754,6.2 Knots,2022-08-31 03:21,26.3,525121021,indonesia,MKS_ID
9.40406,43.82861,8.5 Knots,2022-09-25 02:09,115.9,248475000,italy,TO ORDER
103.60311,1.19030,10.6 Knots,2022-08-27 01:50,271.1,636021464,singapore,IN HALDIA
29.28968,41.28880,10.1 Knots,2022-09-23 17:30,80,271049700,turkey,turkey
103.79819,1.24874,-1,2022-09-25 02:09,256,357237000,malaysia,PWBG A
104.13342,1.25058,11.7 Knots,2022-09-11 19:05,83,351721000,indonesia,indonesia
55.01955,25.31932,-1,2022-09-25 02:06,247,636020246,uae,usa
56.56880,26.63353,8.3 Knots,2022-09-25 01:06,290,636020734,uae,usa
55.35180,25.51270,-1,2022-09-25 02:06,225,511100766,Unknown,uae
103.66274,1.17833,5.6 Knots,2022-08-07 23:08,293.1,352001565,Unknown,india
56.43373,25.36234,0.1 Knots,2022-09-25 02:09,19,357171000,uae,KHAWR FAKKAN
104.09444,1.21893,5.9 Knots,2022-07-30 08:24,101,525401289,Unknown,TJ.PRIOK
116.12437,6.34732,10.1 Knots,2022-09-24 09:55,50.8,533048600,malaysia,malaysia
117.01808,-1.40983,6.9 Knots,2022-09-20 19:18,136.9,525119175,malaysia,indonesia
-1.79289,36.75688,9.6 Knots,2022-09-24 03:47,40.2,228084600,spain,spain
120.51307,24.87223,9.1 Knots,2022-09-19 17:01,209.5,354262000,taiwan,CN ZOS
104.00152,1.29789,0.4 Knots,2022-09-25 02:09,314,563120700,singapore,singapore
103.78139,1.26469,-1,2022-09-25 00:11,210,563121600,singapore,singapore
103.65609,1.25968,0.1 Knots,2022-09-24 03:13,154,564302000,singapore,singapore
104.09664,1.30605,9.4 Knots,2022-09-12 14:42,144.5,564300000,malaysia,KUTAN MALAYSIA
104.00847,1.23894,16.4 Knots,2022-09-22 16:29,77.1,567463000,new-zealand,malaysia
-82.44710,42.93399,-1,2022-09-25 02:08,32,244283000,usa,canada
16.82243,55.80788,10.5 Knots,2022-09-24 17:22,75.6,244308000,united-kingdom,latvia
115.70219,-32.17211,5 Knots,2022-09-25 02:09,59,503000162,australia,australia
29.46236,40.70293,0.1 Knots,2022-08-23 14:18,---,271049294,italy,turkey
-5.41162,36.11872,6.1 Knots,2022-09-25 02:09,345.8,215341000,spain,spain
-5.43548,36.13905,-1,2022-09-25 02:09,181,225438000,spain,spain
104.02502,1.24080,11.8 Knots,2022-09-14 03:13,81.1,352001714,singapore,KERTEH MY
121.03048,27.15444,4.2 Knots,2022-09-14 07:28,24,477326900,thailand,RAYONG
120.54937,32.02310,-1,2022-09-14 20:48,83,563170200,Unknown,korea
4.29182,51.88820,-1,2022-09-25 02:09,161,477231800,netherlands,netherlands
112.74608,-6.87551,13.9 Knots,2022-09-19 11:49,42.2,525119169,indonesia,BONTANG
57.15183,25.64511,10.9 Knots,2022-09-13 09:19,137.1,352001226,Unknown,india
-97.58710,22.53630,-1,2022-09-25 01:59,124,304413000,mexico,FOR ORDERS
16.71317,56.03353,11.1 Knots,2022-09-24 13:50,60.2,259319000,germany,DE STA &gt; FI SUL
12.93659,54.84669,13.9 Knots,2022-09-25 02:09,251.2,259372000,sweden,netherlands
57.15541,25.64030,11.7 Knots,2022-08-26 17:26,139.8,564722000,oman,MALDIVES
151.93628,-33.34920,12.5 Knots,2022-09-25 02:09,40,567226000,australia,malaysia
103.45420,1.22588,9.4 Knots,2022-09-04 10:06,280,477779200,korea,india
114.05265,22.01308,11.5 Knots,2022-09-20 07:30,241.1,477950900,singapore,china
-7.82553,43.99249,11.6 Knots,2022-09-24 02:45,270.2,247288900,spain,spain
103.70724,1.29392,-1,2022-09-25 00:40,266,563078700,singapore,singapore
101.63948,1.66148,0.1 Knots,2021-10-27 08:24,252,357526000,bangladesh,PDG ID
55.07063,24.98987,-1,2022-09-25 02:04,42,636013316,uae,uae
122.77739,33.97736,10.9 Knots,2022-09-08 19:02,180,413381110,china,china
121.57352,30.70960,13.3 Knots,2022-09-19 00:31,110,413232440,china,china
103.68089,1.20158,-1,2022-09-25 00:21,298,563138900,singapore,OBV6
57.16705,25.61820,6.8 Knots,2022-05-21 17:32,137.7,677034900,uae,pakistan
56.51383,25.15012,-1,2022-09-25 02:04,221,636013315,uae,FUJAIRAH
55.38526,25.36956,-1,2022-09-25 02:04,314,511100726,Unknown,uae
100.58215,13.54927,12 Knots,2022-09-23 17:46,139,563103300,malaysia,thailand
120.22973,36.11383,-1,2022-08-21 14:18,---,413705550,china,china
120.49270,32.03198,9.7 Knots,2022-09-23 08:57,94.9,413347470,Unknown,DONGNAI
103.73264,1.29698,-1,2022-09-25 02:05,112,563047100,singapore,singapore
119.94999,25.62178,10.1 Knots,2022-09-14 17:19,353.5,413759000,china,DA LIAN
103.47862,1.22675,12.9 Knots,2022-09-24 15:35,265.5,563077900,singapore,malaysia
55.04607,25.02255,-1,2022-09-25 02:05,257,636013059,uae,uae
56.94793,25.18417,6.8 Knots,2022-05-21 03:01,349.6,636013764,uae,AL ZBR IQ
109.15332,14.60943,5.5 Knots,2021-12-05 11:11,355.9,574014152,Unknown,DUNG QUAT-CAM PHA
100.57948,13.41731,12.2 Knots,2022-09-19 00:27,210,351243000,thailand,BKK
-58.54976,-33.91222,9.7 Knots,2022-09-21 07:51,245.1,371241000,argentina,argentina
120.27041,31.94488,12.5 Knots,2022-09-17 01:57,63.8,352898774,malaysia,china
57.31435,24.97310,4.7 Knots,2022-06-29 21:54,99,372412000,uae,india
76.33415,8.48257,10.4 Knots,2022-09-23 05:56,301.5,371334000,uae,uae
55.29939,25.42219,0.1 Knots,2022-09-25 02:07,239,511100737,uae,SHARJAH
113.01280,3.25907,7.8 Knots,2022-09-08 16:13,278.8,572571210,malaysia,malaysia
18.64108,39.94344,11.7 Knots,2022-09-25 01:04,201.6,247391800,italy,italy
-66.12792,18.47179,9.5 Knots,2022-03-16 17:32,3,246272000,jamaica,JM ROP
120.44788,32.06332,2.1 Knots,2022-09-19 07:19,255,636010682,korea,china
123.27948,34.88167,12.2 Knots,2022-09-25 02:09,354.9,477985800,thailand,china
83.41713,17.69084,10.1 Knots,2022-07-07 00:40,90.1,419001601,india,india
56.48508,25.17431,0.2 Knots,2022-09-25 01:56,349,370781000,uae,uae
126.24137,37.25885,11.4 Knots,2022-09-25 02:09,208,440304320,korea,korea
125.48262,35.74675,12.4 Knots,2022-09-24 12:29,203,441588000,korea,hong-kong
103.69496,1.20275,-1,2022-09-14 16:43,194,565743000,singapore,SGP PEBGC
1.26296,41.08429,0.6 Knots,2022-09-25 00:09,1,229412000,spain,spain
121.52527,25.71998,9.7 Knots,2022-09-20 08:56,213,667001895,taiwan,KAOHSHUNG
-1.13871,54.99898,8.8 Knots,2022-09-25 02:09,167.3,236652000,netherlands,united-kingdom
11.28676,54.57807,13.9 Knots,2022-09-25 02:09,297.9,255806224,denmark,denmark
120.09810,22.47078,8.3 Knots,2022-07-27 03:25,185.6,667001399,taiwan,taiwan
4.22571,52.18410,0.2 Knots,2022-09-25 02:07,223,275525000,netherlands,netherlands
120.57157,25.09749,9.6 Knots,2022-09-21 01:22,227.7,563106300,singapore,CN CJK
104.49767,1.65535,-1,2021-02-27 22:31,58,341980000,Unknown,HIGH SEAS
168.34931,-46.59175,-1,2022-09-24 14:59,145,245198000,korea,new-zealand
103.68718,1.17193,9.9 Knots,2021-09-10 08:27,307,356414000,,ALANG
103.66032,1.19272,7.1 Knots,2022-08-22 04:31,264,440247000,korea,SGN
104.09790,1.24855,11.4 Knots,2022-09-23 07:45,77,352898710,china,china
-6.08317,49.33007,11.3 Knots,2022-09-19 21:09,264.2,247276200,belgium,canada
57.13995,25.66962,10.3 Knots,2022-09-21 23:10,145,440304000,saudi-arabia,SA JUB
